port_code,date,iec,hs_code,goods_description,master_category,model_name,model_number,capacity,qty,unit_of_measure,price,unit_of_measure.1,quantity,unit,unit_price_inr,total_value_inr,unit_price_usd,total_value_usd,duty_paid_inr
INNSA1,2025-06-05,301049751,73239990,"STEEL DRAINER (AM-321) (QTY:50,856 PCS/USD:0.712 PER PCS) STEEL DRAINER (AM-321) (QTY:50,856 PCS/USD:0.712 PER PCS)",,,,,,,,,6357.0,KGS,526.349990561586,3346006.89,6.09201377964798,38726.9315972222,1225976.9
INNSA1,2025-06-05,301049751,73239990,HOUSEHOLD STEEL HOOK 3PCS SET (2628) (QTY:1332 PKT/USD:0.370PER PKT)HOUSEHOLD STEEL HOOK 3PCS SET (2628) (QTY:1332 PKT/USD:0.370,,,,,,,,,45.14,KGS,985.659503766061,44492.67,11.4080961084035,514.961458333333,16302.1
INNSA1,2025-06-05,301049751,73239990,STEEL TEA STRAINER (NP-55) (QTY:50400 PCS/USD:0.277 PER PCS) STEEL TEA STRAINER (NP-55) (QTY:50400 PCS/USD:0.277 PER PCS),,,,,,,,,2310.0,KGS,558.473974025974,1290074.88,6.46381914381914,14931.4222222222,472683.5
INNSA1,2025-06-03,301049751,73231000,STEEL SCRUBBER 6PCS SET (OKS-4156) (QTY:98400 PCS/USD:0.238PER PCS)STEEL SCRUBBER 6PCS SET (OKS-4156) (QTY:98400 PCS/USD:0.238,,,,,,,,,8856.0,KGS,238.020627822945,2107910.68,2.75486837758038,24397.1143518519,926637.5
INNSA1,2025-05-27,301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-020) (QTY: 2464 NOS/USD 101 PER CNY)MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-020) (QTY: 246,,,,,,,,,8008.0,KGS,401.971275,3218985.97,4.652445312,37256.78206,1179436.5
INNSA1,2025-05-26,301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-026-3S) (QTY:848 NOS/CNY 81.50 PER NOS)MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-026-3S) (QTY:,,,,,,,,,3307.2,KGS,284.2399552,940038.38,3.289814297,10880.07384,344430.1
INNSA1,2025-05-23,301049751,73239990,STEEL SALT BOTTLE (NP-19) (QTY: 21924 PCS/USD 0.442 PER PCS) STEEL SALT BOTTLE (NP-19) (QTY: 21924 PCS/USD 0.442 PER PCS),,,,,,,,,3349.5,KGS,265.2749425,888538.42,3.070311835,10284.00949,325560.5
INNSA1,2025-05-23,301049751,73239990,"STEEL TEA STRAINER BIG (SB-12) (QTY:12,600 PCS/USD:0.980 PERPCS)STEEL TEA STRAINER BIG (SB-12) (QTY:12,600 PCS/USD:0.980 PER",,,,,,,,,3080.0,KGS,362.2134448,1115617.41,4.192285241,12912.23854,408762.2
INNSA1,2025-05-23,301049751,73239990,"STEEL DRAINER (AM-321) (QTY:49,944 PCS/USD:0.708 PER PCS) STEEL DRAINER (AM-321) (QTY:49,944 PCS/USD:0.708 PER PCS)",,,,,,,,,6243.0,KGS,511.7311997,3194737.88,5.922814812,36976.13287,1170552.0
INNSA1,2025-05-23,301049751,73239990,"STEEL TEA STRAINER (NP-55) (QTY:50,400 PCS/USD:0.275 PER PCS)STEEL TEA STRAINER (NP-55) (QTY:50,400 PCS/USD:0.275 PER PCS",,,,,,,,,2310.0,KGS,542.0881342,1252223.59,6.27416822,14493.32859,458814.7
INNSA1,2025-05-20,301049751,73231000,STEEL SCRUBBER (8001-12) (QTY:276048 PCS/USD:0.08 PER PCS) STEEL SCRUBBER (8001-12) (QTY:276048 PCS/USD:0.08 PER PCS),,,,,,,,,4795.0,KGS,412.8381773,1979559.06,4.778219644,22911.56319,870214.2
INNSA1,2025-05-20,301049751,73231000,STEEL SCRUBBER 2PCS SET (8001-2) (QTY: 168000 SET/USD 0.142PER SET)STEEL SCRUBBER 2PCS SET (8001-2) (QTY: 168000 SET/USD 0.142,,,,,,,,,4900.0,KGS,435.2433857,2132692.59,5.037539187,24683.94201,937531.7
